date,retweet_count,favorite_count,followers_count,predict_class_label
2019-02-01 10:35:00,601,0,0.435,4
2019-02-01 10:08:38,8,0,0.435,4
2019-02-01 10:08:07,15,0,0.435,1
2019-02-01 10:08:00,269,0,0.435,1
2019-02-01 10:07:58,22,0,0.435,2
2019-02-01 10:07:23,12,0,0.435,4
2019-02-01 10:07:10,45,0,0.435,3
2019-02-01 10:05:57,9,52,0.435,4
2019-02-01 10:03:56,212,575,0.435,4
2019-02-01 08:08:00,77,285,0.435,1
2019-02-01 04:57:19,67,143,0.435,4
2019-02-01 04:57:18,108,231,0.435,4
2019-02-01 04:41:49,33,0,0.435,3
2019-02-01 04:40:42,2,0,0.435,3
2019-02-01 04:39:43,1935,0,0.435,1
2019-02-01 04:12:53,5,44,0.435,4
2019-02-01 04:05:01,101,249,0.435,4
2019-02-01 04:02:26,12,50,0.435,4
2019-02-01 04:01:06,61,0,0.435,3
2019-02-01 04:00:46,66,0,0.435,1
2019-02-01 04:00:26,80,0,0.435,1
2019-02-01 04:00:13,94,0,0.435,4
2019-02-01 04:00:04,102,0,0.435,4
2019-02-01 03:59:51,573,0,0.435,4
2019-02-01 03:52:56,3,0,0.435,1
2019-02-01 03:52:25,54,0,0.435,4
2019-02-01 03:52:23,64,0,0.435,2
2019-02-01 03:52:20,74,0,0.435,4
2019-02-01 03:52:18,64,0,0.435,2
2019-02-01 03:52:13,75,0,0.435,3
2019-02-01 03:52:08,360,0,0.435,2
2019-02-01 03:49:40,114,0,0.435,1
2019-02-01 03:49:13,274,0,0.435,4
2019-02-01 03:48:56,56,177,0.435,4
2019-02-01 03:47:11,12,0,0.435,4
2019-02-01 03:46:43,149,0,0.435,2
2019-02-01 03:46:31,5,0,0.435,4
2019-02-01 03:46:05,25,82,0.435,3
2019-02-01 03:44:42,355,0,0.435,2
2019-01-31 09:05:35,99,0,0.435,4
2019-01-31 09:05:07,305,0,0.435,1
2019-01-31 09:04:49,59,0,0.435,4
2019-01-31 09:04:39,786,0,0.435,4
2019-01-31 09:03:42,52,0,0.435,4
2019-01-31 09:03:36,417,0,0.435,2
2019-01-31 09:03:14,68,0,0.435,3
2019-01-31 09:03:03,382,0,0.435,2
2019-01-31 09:02:46,208,0,0.435,2
2019-01-31 09:02:12,380,0,0.435,3
2019-01-31 09:01:23,126,0,0.435,1
2019-01-31 09:01:12,16,0,0.435,3
2019-01-31 09:01:03,23,0,0.435,4
2019-01-31 09:00:45,622,0,0.435,4
2019-01-31 09:00:17,660,0,0.435,1
2019-01-31 08:53:46,35,0,0.435,2
2019-01-31 08:52:48,378,0,0.435,1
2019-01-31 08:51:44,49,0,0.435,1
2019-01-31 03:54:00,83,0,0.435,2
2019-01-31 03:51:48,582,0,0.435,4
2019-01-31 03:50:59,711,0,0.435,1
2019-01-31 03:50:26,248,0,0.435,1
2019-01-31 03:49:53,213,0,0.435,4
2019-01-31 03:49:40,204,0,0.435,4
2019-01-31 03:49:25,535,0,0.435,4
2019-01-31 03:48:56,149,0,0.435,4
2019-01-31 03:47:24,80,0,0.435,3
2019-01-31 03:45:45,766,0,0.435,1
2019-01-31 03:45:13,19,0,0.435,3
2019-01-31 03:43:59,126,0,0.435,4
2019-01-31 03:42:32,206,0,0.435,3
2019-01-31 03:42:05,548,0,0.435,2
2019-01-31 03:41:17,70,0,0.435,4
2019-01-31 03:41:04,504,0,0.435,4
2019-01-31 03:40:38,1694,0,0.435,1
2019-01-31 03:40:10,6225,0,0.435,4
2019-01-31 03:39:34,1483,0,0.435,2
2019-01-31 03:38:37,1266,0,0.435,4
2019-01-31 03:28:32,12,72,0.435,1
2019-01-31 02:40:40,46,181,0.435,1
2019-01-31 02:18:36,47,104,0.435,1
2019-01-30 18:12:41,32,0,0.435,4
2019-01-30 18:12:38,38,0,0.435,4
2019-01-30 18:12:27,76,0,0.435,3
2019-01-30 16:58:37,243,477,0.435,4
2019-01-30 16:07:12,1618,3761,0.435,1
